vtkOriginalIndices,Py,Pz,Y,Z,__vtkIsSelected__
-1.22655e-023,1.03928e-020,0.00331787,5.92441e-005,2028,0
3.95916e-022,1.02431e-020,0.00366857,4.12097e-005,2029,0
4.81913e-022,1.00792e-020,0.00370895,0.000127004,2030,0
-4.31534e-022,9.54067e-021,0.00374933,0.000212798,2031,0
3.84332e-022,1.04509e-020,0.0036038,0.000118211,2032,0
-3.82555e-022,1.02498e-020,0.00364418,0.000204005,2033,0
-3.7997e-022,1.08311e-020,0.00353903,0.000195212,2034,0
4.77861e-022,1.02714e-020,0.00366044,9.5475e-005,2035,0
-2.11763e-023,9.99753e-021,0.00370082,0.000181269,2036,0
-3.25108e-023,1.05227e-020,0.00359567,0.000172476,2037,0
8.92798e-023,1.02115e-020,0.00362735,8.41854e-006,2038,0
3.13112e-022,1.04709e-020,0.00356259,8.54199e-005,2039,0
-2.48631e-022,1.08995e-020,0.00349782,0.000162421,2040,0
2.19729e-023,1.05366e-020,0.00347933,7.28407e-005,2041,0
1.7942e-022,1.02809e-020,0.00357801,2.98926e-005,2042,0
8.69243e-023,1.06325e-020,0.00351324,0.000106894,2043,0
4.57299e-023,1.02676e-020,0.00349475,1.73135e-005,2044,0
-6.16472e-022,1.10257e-020,0.00342153,0.000207675,2045,0
-5.08731e-022,1.0831e-020,0.00333024,0.000236245,2046,0
-3.552e-022,1.05627e-020,0.00323896,0.000264814,2047,0
-2.48438e-022,1.064e-020,0.00333021,0.000148284,2048,0
-1.52723e-022,1.04956e-020,0.00323893,0.000176854,2049,0
-3.42293e-023,1.03717e-020,0.00323889,8.8894e-005,2050,0
-4.47209e-022,1.0833e-020,0.00336066,0.000197401,2051,0
-3.2822e-022,1.06305e-020,0.00326938,0.000225971,2052,0
-1.34478e-022,1.05032e-020,0.00326934,0.000138011,2053,0
-5.77066e-020,-9.35958e-021,0.00374714,0.00130547,2054,0
-6.30002e-020,-1.25273e-020,0.00372233,0.00137212,2055,0
-6.84833e-020,-1.63571e-020,0.00369752,0.00143876,2056,0
-6.46516e-020,-1.1557e-020,0.00365334,0.00128919,2057,0
-6.67014e-020,-1.47886e-020,0.00362853,0.00135583,2058,0
-5.60462e-020,-8.61114e-021,0.00355954,0.00127291,2059,0
-6.12726e-020,-1.09738e-020,0.00370761,0.00132226,2060,0
-6.56341e-020,-1.42951e-020,0.0036828,0.0013889,2061,0
-6.32076e-020,-1.19542e-020,0.0036138,0.00130598,2062,0
-4.18318e-020,-3.3428e-020,0.00367914,0.00111373,2063,0
-5.62374e-020,-3.60172e-020,0.00371183,0.00118638,2064,0
-5.51248e-020,-3.45769e-020,0.00374452,0.00125904,2065,0
-4.38243e-020,-3.23088e-020,0.00361803,0.0011701,2066,0
-5.92598e-020,-3.58206e-020,0.00365072,0.00124276,2067,0
-4.70066e-020,-3.16209e-020,0.00355691,0.00122647,2068,0
-4.83767e-020,-3.4126e-020,0.00366967,0.00115674,2069,0
-5.72419e-020,-3.55266e-020,0.00370235,0.00122939,2070,0
-5.10644e-020,-3.35525e-020,0.00360855,0.00121311,2071,0
-7.60341e-020,-1.48819e-020,0.00365938,0.00146322,2072,0
-7.36017e-020,-1.28948e-020,0.00356977,0.00146996,2073,0
-5.17739e-020,-1.18234e-021,0.00348015,0.0014767,2074,0
-7.03117e-020,-1.16781e-020,0.00359039,0.0013803,2075,0
-5.20387e-020,-1.86824e-021,0.00350077,0.00138704,2076,0
-5.29038e-020,-2.67849e-021,0.0035214,0.00129737,2077,0
-7.39168e-020,-1.34983e-020,0.00360651,0.00143783,2078,0
-6.00436e-020,-5.84398e-021,0.0035169,0.00144457,2079,0
-6.01978e-020,-6.29573e-021,0.00353752,0.0013549,2080,0
2.10508e-021,7.79321e-021,0.00364245,0.00107551,2081,0
-6.08475e-023,8.90964e-021,0.00358134,0.00113188,2082,0
-2.36343e-021,1.00411e-020,0.00352022,0.00118826,2083,0
1.3603e-021,1.0331e-020,0.00356507,0.00103351,2084,0
-7.305e-022,1.14313e-020,0.00350395,0.00108988,2085,0
6.68758e-022,1.26722e-020,0.00348769,0.000991511,2086,0
1.11015e-021,9.06134e-021,0.00359629,0.0010803,2087,0
-1.02723e-021,1.0145e-020,0.00353517,0.00113667,2088,0
4.28843e-022,1.14603e-020,0.0035189,0.0010383,2089,0
1.50772e-022,1.1343e-020,0.00339361,0.00149537,2090,0
-3.71707e-022,7.51714e-021,0.0033167,0.00151634,2091,0
-9.08685e-022,3.58509e-021,0.00323978,0.00153731,2092,0
-1.31182e-021,7.76539e-021,0.00332116,0.001434,2093,0
-1.76406e-021,4.57004e-021,0.00324424,0.00145497,2094,0
-2.59697e-021,4.65939e-021,0.0032487,0.00137262,2095,0
-5.41263e-022,8.9144e-021,0.00334382,0.0014819,2096,0
-9.93118e-022,5.64423e-021,0.00326691,0.00150287,2097,0
-1.90053e-021,5.65951e-021,0.00327137,0.00142053,2098,0
-3.41065e-022,1.20117e-020,0.00342613,0.00145849,2099,0
-1.67415e-021,8.52985e-021,0.00335367,0.00139712,2100,0
-2.90255e-021,5.48864e-021,0.00328122,0.00133575,2101,0
-2.16015e-021,1.06878e-020,0.00344675,0.00136883,2102,0
-3.17821e-021,7.57227e-021,0.0033743,0.00130745,2103,0
-3.74209e-021,9.52016e-021,0.00346737,0.00127916,2104,0
-1.35119e-021,1.03208e-020,0.00340885,0.00140815,2105,0
-2.60425e-021,7.1782e-021,0.0033364,0.00134677,2106,0
-2.88932e-021,9.24229e-021,0.00342947,0.00131848,2107,0
1.70186e-022,1.0024e-020,-0.000400178,8.00585e-005,2108,0
8.43976e-024,1.01817e-020,-0.000467135,3.79525e-005,2109,0
2.19023e-023,1.01439e-020,-0.000418459,3.45473e-005,2110,0
1.95535e-022,1.04502e-020,-0.000579949,0.000222188,2111,0
-3.73284e-023,1.04285e-020,-0.000571592,0.000132659,2112,0
-6.22325e-023,1.0294e-020,-0.000563235,4.313e-005,2113,0
2.67985e-022,1.0169e-020,-0.000504635,0.000174765,2114,0
3.99907e-023,1.02284e-020,-0.000496278,8.5236e-005,2115,0
2.89022e-022,1.00218e-020,-0.000429321,0.000127342,2116,0
1.21381e-022,1.03439e-020,-0.000552058,0.000176538,2117,0
-3.27631e-023,1.03155e-020,-0.000543702,8.70084e-005,2118,0
1.83867e-022,1.01474e-020,-0.000476744,0.000129114,2119,0
-3.36432e-023,1.01969e-020,0.000745302,6.98977e-006,2120,0
-7.15332e-023,1.01986e-020,0.000824122,1.16368e-005,2121,0
-1.44159e-022,1.02001e-020,0.000902942,1.62839e-005,2122,0
-1.12133e-023,1.01924e-020,0.000659717,2.50602e-006,2123,0
-2.0677e-024,1.01892e-020,0.000563986,5.09507e-007,2124,0
-5.66602e-022,1.02707e-020,0.000936498,8.5145e-005,2125,0
-5.41649e-022,1.02023e-020,0.000967174,0.000160193,2126,0
-2.50023e-023,1.00024e-020,0.000997851,0.00023524,2127,0
-4.92263e-022,1.03831e-020,0.000896464,0.000140163,2128,0
-5.15651e-023,1.02986e-020,0.000927141,0.00021521,2129,0
-7.27484e-023,1.05424e-020,0.00085643,0.00019518,2130,0
-5.80289e-022,1.0293e-020,0.000933379,0.0001285,2131,0
-2.52868e-022,1.01754e-020,0.000964055,0.000203548,2132,0
-2.52287e-022,1.04157e-020,0.000893345,0.000183518,2133,0
-5.12426e-022,1.02655e-020,0.000899999,5.85801e-005,2134,0
-5.11195e-022,1.03702e-020,0.000859965,0.000113598,2135,0
-2.10407e-022,1.05326e-020,0.000819931,0.000168615,2136,0
-3.84597e-022,1.028e-020,0.000821179,5.39331e-005,2137,0
-3.21608e-022,1.03874e-020,0.000781145,0.000108951,2138,0
-2.71749e-022,1.0291e-020,0.000742359,4.9286e-005,2139,0
-4.43532e-022,1.02896e-020,0.000860381,7.53703e-005,2140,0
-3.67535e-022,1.04172e-020,0.000820347,0.000130388,2141,0
-3.21934e-022,1.03056e-020,0.000781561,7.07232e-005,2142,0
2.65548e-022,1.03285e-020,0.000591221,0.000210328,2143,0
-1.78459e-022,1.02497e-020,0.000529786,0.000129841,2144,0
-2.14328e-022,1.02053e-020,0.000468351,4.93537e-005,2145,0
-1.82174e-022,1.03378e-020,0.000625518,0.000131837,2146,0
-2.17927e-022,1.02396e-020,0.000564083,5.13502e-005,2147,0
-2.21139e-022,1.02765e-020,0.000659815,5.33468e-005,2148,0
-7.91938e-023,1.03014e-020,0.000582175,0.000157335,2149,0
-2.32963e-022,1.02319e-020,0.00052074,7.68482e-005,2150,0
-2.32114e-022,1.02792e-020,0.000616472,7.88447e-005,2151,0
3.68544e-023,1.05717e-020,0.000782226,0.00019323,2152,0
1.90527e-022,1.04965e-020,0.000709143,0.000212055,2153,0
3.71213e-022,1.04011e-020,0.00063606,0.000230881,2154,0
-2.05631e-022,1.044e-020,0.00074344,0.000133565,2155,0
-1.26961e-022,1.03945e-020,0.000670357,0.000152391,2156,0
-2.41864e-022,1.03204e-020,0.000704654,7.39004e-005,2157,0
-2.69619e-023,1.05069e-020,0.000744936,0.000179617,2158,0
1.10677e-022,1.04349e-020,0.000671853,0.000198443,2159,0
-2.2573e-022,1.03892e-020,0.00070615,0.000119952,2160,0
4.60925e-022,1.02541e-020,0.000546306,0.000243166,2161,0
4.04061e-022,1.00941e-020,0.000445857,0.000263189,2162,0
3.32587e-022,9.90854e-021,0.000345409,0.000283212,2163,0
-1.02821e-022,1.02072e-020,0.000484871,0.000162679,2164,0
-1.81747e-022,1.00945e-020,0.000384423,0.000182702,2165,0
-2.59939e-022,1.01853e-020,0.000423436,8.21916e-005,2166,0
2.08077e-022,1.01904e-020,0.000492345,0.000223011,2167,0
1.38951e-022,1.00377e-020,0.000391896,0.000243034,2168,0
-2.27518e-022,1.01677e-020,0.00043091,0.000142524,2169,0
4.28516e-022,9.5243e-021,0.000645906,0.000914308,2170,0
3.70187e-022,9.34197e-021,0.000569171,0.000921728,2171,0
3.67598e-021,7.84126e-021,0.000614455,0.000978211,2172,0
5.70709e-021,5.19985e-021,0.00053772,0.000985632,2173,0
7.29519e-022,7.48793e-021,0.000605233,0.000897954,2174,0
2.8464e-021,8.15596e-021,0.000650517,0.000954437,2175,0
2.62813e-021,7.56201e-021,0.000573782,0.000961857,2176,0
1.60651e-021,6.42751e-021,0.000499004,0.000963385,2177,0
-2.2112e-021,6.08976e-021,0.000459593,0.000889223,2178,0
-5.24354e-021,5.60757e-021,0.000420182,0.000815062,2179,0
-4.12415e-022,6.40499e-021,0.000530455,0.000899481,2180,0
-3.60787e-021,6.16625e-021,0.000491044,0.00082532,2181,0
-2.1362e-021,6.42426e-021,0.000561906,0.000835578,2182,0
-4.27034e-022,6.50242e-021,0.000496351,0.000917363,2183,0
-3.73947e-021,5.94268e-021,0.00045694,0.000843202,2184,0
-2.02107e-021,6.52991e-021,0.000527802,0.00085346,2185,0
4.58178e-022,9.0726e-021,0.000531162,0.000617373,2186,0
-6.0891e-022,8.30975e-021,0.000548831,0.00070176,2187,0
-2.14882e-021,7.07231e-021,0.0005665,0.000786148,2188,0
-2.01421e-021,7.82491e-021,0.000477969,0.000691502,2189,0
-3.88213e-021,6.47515e-021,0.000495638,0.000775889,2190,0
-5.56825e-021,5.89507e-021,0.000424776,0.000765631,2191,0
-6.79353e-022,8.42273e-021,0.00051932,0.000670212,2192,0
-1.97675e-021,7.54559e-021,0.00053699,0.000754599,2193,0
-3.47058e-021,7.03063e-021,0.000466127,0.000744341,2194,0
7.11552e-022,9.79221e-021,0.000359524,0.000343509,2195,0
7.86505e-022,1.00191e-020,0.000459973,0.000323486,2196,0
8.46852e-022,1.02203e-020,0.000560422,0.000303463,2197,0
9.85808e-022,9.74819e-021,0.000440885,0.000423891,2198,0
1.08449e-021,1.00233e-020,0.000541334,0.000403868,2199,0
1.3009e-021,9.72267e-021,0.000522245,0.000504272,2200,0
8.27681e-022,9.85931e-021,0.000420127,0.000363629,2201,0
9.05671e-022,1.00937e-020,0.000520576,0.000343605,2202,0
1.12346e-021,9.83754e-021,0.000501488,0.00044401,2203,0
7.49067e-022,9.28478e-021,0.0004966,0.000591591,2204,0
-1.58956e-021,8.09954e-021,0.000443406,0.00066572,2205,0
-4.88898e-021,6.31794e-021,0.000390213,0.000739849,2206,0
7.92542e-022,9.27748e-021,0.000410582,0.000598633,2207,0
-1.70423e-021,7.86353e-021,0.000357389,0.000672762,2208,0
9.31209e-022,9.16976e-021,0.000324565,0.000605675,2209,0
4.1361e-023,8.91241e-021,0.000450196,0.000618648,2210,0
-2.48143e-021,7.64553e-021,0.000397003,0.000692777,2211,0
7.89681e-023,8.90195e-021,0.000364179,0.00062569,2212,0
9.03798e-022,9.62242e-021,0.000324489,0.000379325,2213,0
1.07797e-021,9.65577e-021,0.00040585,0.000459706,2214,0
1.54344e-021,9.5555e-021,0.00048721,0.000540088,2215,0
1.27938e-021,9.55663e-021,0.000319833,0.000466748,2216,0
1.59758e-021,9.55028e-021,0.000401193,0.000547129,2217,0
1.71707e-021,9.51489e-021,0.000315176,0.000554171,2218,0
9.91957e-022,9.66819e-021,0.000350057,0.00043526,2219,0
1.30608e-021,9.63135e-021,0.000431418,0.000515641,2220,0
1.35312e-021,9.62642e-021,0.000345401,0.000522683,2221,0
2.26892e-022,1.00342e-020,-0.0003541,8.50551e-005,2222,0
1.41484e-022,1.02001e-020,-0.000282824,5.79391e-005,2223,0
7.19736e-023,1.02541e-020,-0.000211548,3.0823e-005,2224,0
7.27209e-023,1.01456e-020,-0.000326303,4.45406e-005,2225,0
2.66502e-023,1.02041e-020,-0.000255027,1.74245e-005,2226,0
6.15074e-017,-5.51051e-017,-1.9074e-005,0.000185618,2227,0
6.1713e-017,-5.48781e-017,-7.51526e-005,0.000122712,2228,0
6.19745e-017,-5.45863e-017,-0.000131231,5.98068e-005,2229,0
6.1277e-017,-5.48674e-017,-2.07162e-005,0.000106563,2230,0
6.22226e-017,-5.3746e-017,-7.67947e-005,4.3657e-005,2231,0
6.14817e-017,-5.33779e-017,-2.23584e-005,2.75073e-005,2232,0
6.15233e-017,-5.49811e-017,-3.83143e-005,0.000138298,2233,0
6.19324e-017,-5.45296e-017,-9.43928e-005,7.5392e-005,2234,0
6.16322e-017,-5.41973e-017,-3.99564e-005,5.92423e-005,2235,0
-4.23941e-017,-5.30565e-017,1.91204e-005,0.000191048,2236,0
-4.30342e-017,-5.31386e-017,1.74782e-005,0.000111992,2237,0
-4.34251e-017,-5.21126e-017,1.5836e-005,3.29371e-005,2238,0
-4.2596e-017,-5.31475e-017,7.7625e-005,0.000144432,2239,0
-4.41419e-017,-5.36189e-017,7.59828e-005,6.53765e-005,2240,0
-4.29238e-017,-5.33154e-017,0.00013613,9.78158e-005,2241,0
-4.27872e-017,-5.32518e-017,3.80745e-005,0.000149157,2242,0
-4.3496e-017,-5.31062e-017,3.64323e-005,7.0102e-005,2243,0
-4.31898e-017,-5.34337e-017,9.65791e-005,0.000102541,2244,0
-5.39379e-022,9.82177e-021,0.000216072,0.000110765,2245,0
-3.79679e-022,1.00132e-020,0.000296166,8.70209e-005,2246,0
-2.66216e-022,1.0141e-020,0.00037626,6.32772e-005,2247,0
-4.12429e-022,9.7215e-021,0.000257152,0.000187531,2248,0
-3.06278e-022,9.98111e-021,0.000337246,0.000163788,2249,0
1.24492e-022,9.7183e-021,0.000298232,0.000264298,2250,0
-4.8952e-022,9.85378e-021,0.000256463,0.000128439,2251,0
-3.45781e-022,1.00515e-020,0.000336557,0.000104695,2252,0
-2.33179e-022,9.82261e-021,0.000297544,0.000205206,2253,0
-6.06088e-022,9.72127e-021,0.000169872,0.000134218,2254,0
-3.88649e-022,9.6273e-021,0.000210952,0.000210984,2255,0
2.49785e-022,9.59169e-021,0.000252033,0.000287751,2256,0
-5.45779e-022,9.68048e-021,0.000111367,0.000180834,2257,0
-1.2153e-022,9.61088e-021,0.000152448,0.0002576,2258,0
-4.13566e-022,9.64003e-021,5.28628e-005,0.00022745,2259,0
-5.48164e-022,9.66527e-021,0.000164064,0.000175345,2260,0
-1.12104e-022,9.64399e-021,0.000205144,0.000252112,2261,0
-3.59433e-022,9.67615e-021,0.000105559,0.000221961,2262,0
-5.04492e-021,8.13115e-021,-0.000277243,0.00125865,2263,0
-2.3468e-021,9.40767e-021,-0.000250457,0.00118925,2264,0
-6.11636e-022,1.01571e-020,-0.000223672,0.00111985,2265,0
-3.1792e-021,9.78932e-021,-0.00019619,0.00124418,2266,0
-8.59291e-022,1.07361e-020,-0.000169404,0.00117478,2267,0
-1.35554e-021,1.14095e-020,-0.000115136,0.00122971,2268,0
-3.07918e-021,9.32916e-021,-0.000241297,0.00123069,2269,0
-1.25979e-021,1.01039e-020,-0.000214511,0.00116129,2270,0
-1.53919e-021,1.06986e-020,-0.000160243,0.00121622,2271,0
-2.06614e-021,8.99634e-021,0.000292469,0.000971516,2272,0
-3.68049e-021,7.37201e-021,0.00033708,0.000902999,2273,0
-5.29461e-021,5.90225e-021,0.000381691,0.000834481,2274,0
-1.5715e-022,7.87537e-021,0.000376491,0.000977161,2275,0
-2.18266e-021,6.44139e-021,0.000421102,0.000908643,2276,0
1.80485e-021,6.72337e-021,0.000460513,0.000982805,2277,0
-1.91162e-021,8.18497e-021,0.000335347,0.000950559,2278,0
-3.7736e-021,6.54958e-021,0.000379957,0.000882041,2279,0
-3.02017e-022,7.21977e-021,0.000419369,0.000956203,2280,0
-3.12877e-024,9.78281e-021,0.000377176,0.00102987,2281,0
-1.30356e-021,9.67772e-021,0.000339819,0.00111384,2282,0
-5.34779e-022,8.3364e-021,0.000423841,0.00111949,2283,0
-5.30862e-021,6.9373e-021,0.000386484,0.00120346,2284,0
-1.40996e-021,9.68747e-021,0.000336716,0.00105598,2285,0
4.54045e-022,8.6073e-021,0.000420738,0.00106162,2286,0
-2.07196e-021,8.78354e-021,0.000383381,0.0011456,2287,0
-4.19488e-022,1.0155e-020,0.000177912,0.0011699,2288,0
-1.13383e-021,9.83687e-021,0.000215299,0.00110666,2289,0
-1.76105e-021,9.55657e-021,0.000252685,0.00104343,2290,0
-1.76476e-021,8.94946e-021,0.000261963,0.00119628,2291,0
-2.42462e-021,8.68929e-021,0.00029935,0.00113304,2292,0
-3.17348e-021,7.68673e-021,0.000346015,0.00122266,2293,0
-1.10267e-021,9.65566e-021,0.000218391,0.00115762,2294,0
-1.7698e-021,9.36943e-021,0.000255778,0.00109438,2295,0
-2.45084e-021,8.45047e-021,0.000302443,0.00118399,2296,0
3.98285e-022,1.02917e-020,-0.000556486,0.000262276,2297,0
4.45591e-022,1.00088e-020,-0.000481172,0.000214853,2298,0
4.70478e-022,9.84795e-021,-0.000405858,0.00016743,2299,0
6.46281e-022,9.77515e-021,-0.00047774,0.00029301,2300,0
6.59785e-022,9.58815e-021,-0.000402426,0.000245587,2301,0
9.35998e-022,9.14901e-021,-0.000398994,0.000323745,2302,0
4.58884e-022,1.00411e-020,-0.000505132,0.000256713,2303,0
5.28157e-022,9.81766e-021,-0.000429818,0.00020929,2304,0
6.89968e-022,9.56119e-021,-0.000426386,0.000287447,2305,0
-1.71998e-022,9.99959e-021,-4.24998e-005,0.00021263,2306,0
1.70359e-022,1.02777e-020,-0.00011442,0.000214611,2307,0
6.68736e-022,1.06614e-020,-0.000186339,0.000216592,2308,0
9.95574e-023,1.02995e-020,-9.85784e-005,0.000149724,2309,0
4.44105e-022,1.05816e-020,-0.000170498,0.000151705,2310,0
2.40235e-022,1.04491e-020,-0.000154657,8.68188e-005,2311,0
4.20146e-023,1.02061e-020,-8.51659e-005,0.000192322,2312,0
3.59264e-022,1.0463e-020,-0.000157086,0.000194303,2313,0
2.22459e-022,1.04143e-020,-0.000141244,0.000129416,2314,0
7.99378e-022,1.03972e-020,-0.000251405,0.000239753,2315,0
8.9182e-022,9.89484e-021,-0.000303408,0.00028014,2316,0
1.17433e-021,9.04401e-021,-0.000355411,0.000320527,2317,0
6.67981e-022,1.00598e-020,-0.00030684,0.000201983,2318,0
9.24682e-022,9.44526e-021,-0.000358843,0.00024237,2319,0
6.51393e-022,9.76785e-021,-0.000362275,0.000164212,2320,0
7.88031e-022,1.01232e-020,-0.000287218,0.000240625,2321,0
8.77921e-022,9.57262e-021,-0.000339221,0.000281012,2322,0
6.58832e-022,9.82714e-021,-0.000342652,0.000202855,2323,0
2.50109e-022,1.03808e-020,-0.000197108,7.4889e-005,2324,0
4.51201e-022,1.04682e-020,-0.00021295,0.000139775,2325,0
6.8753e-022,1.05291e-020,-0.000228791,0.000204662,2326,0
3.52407e-022,1.02456e-020,-0.000268384,0.000102005,2327,0
5.56128e-022,1.02147e-020,-0.000284225,0.000166892,2328,0
4.60971e-022,1.00013e-020,-0.00033966,0.000129121,2329,0
3.35157e-022,1.03586e-020,-0.000226147,0.000105557,2330,0
5.63581e-022,1.04057e-020,-0.000241988,0.000170443,2331,0
4.35091e-022,1.01575e-020,-0.000297423,0.000132673,2332,0
-1.48599e-022,1.15364e-020,9.59771e-005,0.00116505,2333,0
-5.38694e-022,1.16371e-020,2.68229e-005,0.00118539,2334,0
-9.43119e-022,1.17406e-020,-4.23314e-005,0.00120572,2335,0
-9.16827e-022,1.19469e-020,4.07627e-005,0.00109331,2336,0
-1.29965e-021,1.20529e-020,-2.83915e-005,0.00111364,2337,0
-1.58576e-021,1.22944e-020,-1.44517e-005,0.00102156,2338,0
-5.43313e-022,1.1714e-020,5.45209e-005,0.00114792,2339,0
-9.35776e-022,1.18175e-020,-1.46334e-005,0.00116825,2340,0
-1.27607e-021,1.21054e-020,-6.93489e-007,0.00107617,2341,0
-3.3913e-022,1.14149e-020,0.000131491,0.0011372,2342,0
-1.08306e-021,1.17154e-020,7.62762e-005,0.00106545,2343,0
-1.96091e-021,1.24076e-020,2.10618e-005,0.000993701,2344,0
-1.10409e-021,1.10038e-020,0.000168877,0.00107396,2345,0
-1.92348e-021,1.15445e-020,0.000113662,0.00100221,2346,0
-1.88552e-021,1.06723e-020,0.000206263,0.00101072,2347,0
-8.35519e-022,1.1319e-020,0.000125548,0.0010922,2348,0
-1.50636e-021,1.17046e-020,7.03334e-005,0.00102045,2349,0
-1.47156e-021,1.09536e-020,0.000162934,0.00102896,2350,0
-3.6138e-022,1.07008e-020,-0.000192008,0.00108433,2351,0
-9.4775e-022,1.16027e-020,-0.0001238,0.00104718,2352,0
-1.84265e-021,1.27951e-020,-5.55924e-005,0.00101003,2353,0
-5.92138e-022,1.12857e-020,-0.00013774,0.00113926,2354,0
-1.48587e-021,1.25051e-020,-6.95322e-005,0.00110211,2355,0
-1.04188e-021,1.21276e-020,-8.34721e-005,0.00119419,2356,0
-6.39489e-022,1.12021e-020,-0.000151183,0.00109026,2357,0
-1.22963e-021,1.20983e-020,-8.29749e-005,0.00105311,2358,0
-8.92609e-022,1.18182e-020,-9.69147e-005,0.00114519,2359,0
-7.80202e-022,4.75019e-021,-0.000255474,0.000890583,2360,0
-1.03999e-021,7.75554e-021,-0.000167819,0.000928619,2361,0
-1.5301e-021,1.11332e-020,-8.01641e-005,0.000966654,2362,0
-5.22306e-022,6.77294e-021,-0.000236027,0.000965772,2363,0
-9.35923e-022,1.01584e-020,-0.000148372,0.00100381,2364,0
-2.85797e-022,9.09701e-021,-0.000216579,0.00104096,2365,0
-7.85579e-022,6.39275e-021,-0.000219774,0.000928324,2366,0
-1.05393e-021,9.61361e-021,-0.000132118,0.00096636,2367,0
-5.11889e-022,8.68251e-021,-0.000200326,0.00100351,2368,0
-1.32257e-022,8.93487e-021,-0.000283654,0.00097529,2369,0
-1.50739e-022,8.99627e-021,-0.000358327,0.000966688,2370,0
-1.99833e-022,8.93067e-021,-0.00033888,0.00104188,2371,0
-4.49755e-022,8.34193e-021,-0.000413553,0.00103328,2372,0
-4.96322e-022,5.90454e-021,-0.000315027,0.000947359,2373,0
-1.8883e-022,8.21695e-021,-0.00029558,0.00102255,2374,0
-2.54608e-022,8.3224e-021,-0.000370253,0.00101395,2375,0
7.24934e-022,9.16483e-021,-0.000415157,0.000365069,2376,0
-1.96479e-024,9.51726e-021,-0.000467077,0.000410884,2377,0
-9.0198e-022,9.96367e-021,-0.000518998,0.000456699,2378,0
4.56026e-022,9.79507e-021,-0.000493903,0.000334335,2379,0
-2.35808e-022,1.01792e-020,-0.000545823,0.000380149,2380,0
2.25291e-022,1.03254e-020,-0.000572649,0.0003036,2381,0
4.08019e-022,9.50089e-021,-0.000458712,0.000370096,2382,0
-3.60381e-022,9.89029e-021,-0.000510633,0.000415911,2383,0
1.65622e-022,1.01039e-020,-0.000537458,0.000339361,2384,0
8.78951e-022,8.57097e-021,-0.000385235,0.000401493,2385,0
6.6128e-022,7.78876e-021,-0.000374216,0.00048003,2386,0
3.15735e-022,6.85368e-021,-0.000363198,0.000558568,2387,0
1.71025e-024,9.07286e-021,-0.000437156,0.000447308,2388,0
-4.05037e-022,8.33208e-021,-0.000426137,0.000525845,2389,0
-1.02738e-021,9.49219e-021,-0.000489076,0.000493123,2390,0
4.75626e-022,8.61919e-021,-0.000398869,0.000442944,2391,0
1.81314e-022,7.88801e-021,-0.00038785,0.000521481,2392,0
-4.37439e-022,9.01385e-021,-0.00045079,0.000488758,2393,0
2.67854e-020,1.29174e-020,-0.000845901,0.00312631,2394,0
1.51699e-020,1.20335e-020,-0.000750966,0.00310445,2395,0
3.81141e-021,1.11691e-020,-0.000656031,0.00308259,2396,0
1.87895e-020,7.59519e-021,-0.000767772,0.00320877,2397,0
8.14134e-021,6.839e-021,-0.000672837,0.00318691,2398,0
1.31966e-020,2.47244e-021,-0.000689643,0.00329124,2399,0
1.88158e-020,1.06052e-020,-0.000788213,0.00314651,2400,0
8.38816e-021,9.83074e-021,-0.000693278,0.00312465,2401,0
1.33596e-020,5.66628e-021,-0.000710084,0.00322897,2402,0
3.5282e-021,1.55768e-020,-0.000673924,0.00302447,2403,0
1.43942e-020,1.64589e-020,-0.000768859,0.00304633,2404,0
2.66602e-020,1.76144e-020,-0.000863794,0.00306819,2405,0
5.24807e-021,1.94005e-020,-0.000744409,0.00295443,2406,0
1.66269e-020,2.07203e-020,-0.000839344,0.00297629,2407,0
7.15341e-021,2.36244e-020,-0.000814894,0.00288438,2408,0
7.68297e-021,1.71636e-020,-0.000729064,0.00300841,2409,0
1.85745e-020,1.80631e-020,-0.000823999,0.00303027,2410,0
9.31961e-021,2.09473e-020,-0.000799549,0.00293837,2411,0
1.28493e-020,-7.8903e-021,-0.000424579,0.00326282,2412,0
1.36063e-020,-5.78469e-021,-0.000419055,0.00334144,2413,0
1.67176e-020,-5.66863e-021,-0.00041353,0.00342007,2414,0
